14:25:07,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:09,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:11,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:25:13,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:49:30,3,37,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:50:19,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:50:21,5,36,0.79,-0.01,-0.09,-0.05,-0.19,-0.17,-0.18,-0.14,-0.12,-0.13,-0.13,-0.11,-0.03,-0.01,-0.13,-0.21,-0.27,-0.45,-0.82,-0.84,-0.90,-0.92,-0.80,-0.11,-0.03
14:50:39,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:54:17,1,35,0.79,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:54:34,8,35,0.83,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:54:50,1,37,0.85,0.03,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:10,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.,0.78/0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.14,-0.15
14:55:13,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:15,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:16,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:17,3,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:32,9,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
14:55:34,9,34,0.78,0.02,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
15:06:38,1,35,0.79,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
15:07:20,1,35,0.79,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
15:07:35,1,35,0.79,0.01,-0.07,-0.02,-0.14,-0.15,-0.15,-0.12,-0.10,-0.11,-0.10,-0.08,0.01,0.01,-0.11,-0.19,-0.27,-0.48,-0.86,-0.87,-0.93,-0.91,-0.77,-0.08,0.01
